lat,lon,Band1
-20.979166666677052,140.6499999996975,-2192.4482
-20.979166666677052,140.65416666636418,-3004.7893
-20.979166666677052,140.65833333303084,-2578.3477
-20.979166666677052,140.66249999969753,-2192.5557
-20.979166666677052,140.6666666663642,-1718.3558
-20.979166666677052,140.67083333303086,-1183.6151
-20.979166666677052,140.67499999969755,-478.96384
-20.979166666677052,140.6791666663642,-643.51807
-20.979166666677052,140.68333333303087,-665.7976
-20.979166666677052,140.68749999969754,-645.33
-20.979166666677052,140.6916666663642,-570.50507
-20.979166666677052,140.6958333330309,-569.1026
-20.979166666677052,140.69999999969755,-555.2328
-20.979166666677052,140.70416666636422,-576.4021
-20.979166666677052,140.7083333330309,-642.7512
-20.979166666677052,140.71249999969757,-840.38916
-20.979166666677052,140.71666666636423,-891.79987
-20.979166666677052,140.7208333330309,-1139.5435
-20.979166666677052,140.72499999969756,-1459.4517
-20.979166666677052,140.72916666636425,-1889.2231
-20.979166666677052,140.7333333330309,-508.00348
-20.979166666677052,140.73749999969758,916.3417
-20.979166666677052,140.74166666636427,2532.0308
-20.979166666677052,140.74583333303093,4193.379
-20.979166666677052,140.7499999996976,6034.7617
-20.979166666677052,140.75416666636426,5561.6606
-20.979166666677052,140.75833333303092,5229.0293
-20.979166666677052,140.7624999996976,4896.087
-20.979166666677052,140.76666666636427,4679.894
-20.979166666677052,140.77083333303094,4328.9023
-20.979166666677052,140.77499999969763,4076.0134
-20.979166666677052,140.7791666663643,3811.3794
-20.979166666677052,140.78333333303095,3488.0627
-20.979166666677052,140.78749999969762,2932.2322
-20.979166666677052,140.79166666636428,2921.3286
-20.979166666677052,140.79583333303097,2686.5896
-20.979166666677052,140.79999999969763,2397.4294
-20.979166666677052,140.8041666663643,2127.1675
-20.979166666677052,140.808333333031,2038.5898
-20.983333333343722,140.53333333303075,1104.3872
-20.983333333343722,140.53749999969742,585.931
-20.983333333343722,140.5416666663641,2.5619388
-20.983333333343722,140.54583333303077,-920.1494
-20.983333333343722,140.54999999969743,-1911.2843
-20.983333333343722,140.5541666663641,-2823.6045
-20.983333333343722,140.55833333303076,-3485.5105
-20.983333333343722,140.56249999969745,-3150.1343
-20.983333333343722,140.5666666663641,-2540.6646
-20.983333333343722,140.57083333303078,-1795.4323
-20.983333333343722,140.57499999969747,-1063.9211
-20.983333333343722,140.57916666636413,-453.09073
-20.983333333343722,140.5833333330308,-328.90805
-20.983333333343722,140.58749999969746,-319.534
-20.983333333343722,140.59166666636412,-343.84555
-20.983333333343722,140.5958333330308,-270.0592
-20.983333333343722,140.59999999969747,-1037.022
-20.983333333343722,140.60416666636414,-1734.0118
-20.983333333343722,140.60833333303083,-2442.8816
-20.983333333343722,140.6124999996975,-3047.906
-20.983333333343722,140.61666666636415,-3399.3328
-20.983333333343722,140.62083333303082,-2699.6804
-20.983333333343722,140.62499999969748,-1777.2861
-20.983333333343722,140.62916666636417,-876.01196
-20.983333333343722,140.63333333303083,-230.4163
-20.983333333343722,140.6374999996975,-369.6655
-20.983333333343722,140.6416666663642,-801.3158
-20.983333333343722,140.64583333303085,-1387.8026
-20.983333333343722,140.6499999996975,-1983.6737
-20.983333333343722,140.65416666636418,-2465.5007
-20.983333333343722,140.65833333303084,-2389.5083
-20.983333333343722,140.66249999969753,-2148.85
-20.983333333343722,140.6666666663642,-1797.0667
-20.983333333343722,140.67083333303086,-1393.0187
-20.983333333343722,140.67499999969755,-974.543
-20.983333333343722,140.6791666663642,-882.6711
-20.983333333343722,140.68333333303087,-816.54407
-20.983333333343722,140.68749999969754,-743.2182
-20.983333333343722,140.6916666663642,-641.3784
-20.983333333343722,140.6958333330309,-547.62085
-20.983333333343722,140.69999999969755,-440.65005
-20.983333333343722,140.70416666636422,-348.34402
-20.983333333343722,140.7083333330309,-298.39188
-20.983333333343722,140.71249999969757,-344.3908
-20.983333333343722,140.71666666636423,-434.7777
-20.983333333343722,140.7208333330309,-634.7369
-20.983333333343722,140.72499999969756,-816.52686
-20.983333333343722,140.72916666636425,-795.71515
-20.983333333343722,140.7333333330309,80.51513
-20.983333333343722,140.73749999969758,1255.0602
-20.983333333343722,140.74166666636427,2611.0276
-20.983333333343722,140.74583333303093,3958.178
-20.983333333343722,140.7499999996976,5114.966
-20.983333333343722,140.75416666636426,5275.0845
-20.983333333343722,140.75833333303092,5198.1777
-20.983333333343722,140.7624999996976,5007.1855
-20.983333333343722,140.76666666636427,4778.5586
-20.983333333343722,140.77083333303094,4427.3447
-20.983333333343722,140.77499999969763,4027.224
-20.983333333343722,140.7791666663643,3581.7146
-20.983333333343722,140.78333333303095,3118.3093
-20.983333333343722,140.78749999969762,2655.294
-20.983333333343722,140.79166666636428,2461.5867
-20.983333333343722,140.79583333303097,2304.8647
-20.983333333343722,140.79999999969763,2182.4502
-20.983333333343722,140.8041666663643,2069.383
-20.983333333343722,140.808333333031,1938.8296
-20.987500000010392,140.53333333303075,1028.572
-20.987500000010392,140.53749999969742,691.4192
-20.987500000010392,140.5416666663641,85.2356
-20.987500000010392,140.54583333303077,-798.4033
-20.987500000010392,140.54999999969743,-1757.7291
-20.987500000010392,140.5541666663641,-2598.8845
-20.987500000010392,140.55833333303076,-3097.5913
-20.987500000010392,140.56249999969745,-2918.8013
-20.987500000010392,140.5666666663641,-2366.034
-20.987500000010392,140.57083333303078,-1625.1517
-20.987500000010392,140.57499999969747,-875.19556
-20.987500000010392,140.57916666636413,-293.35526
-20.987500000010392,140.5833333330308,-209.69849
-20.987500000010392,140.58749999969746,-318.58725
-20.987500000010392,140.59166666636412,-507.07
-20.987500000010392,140.5958333330308,-732.8275
-20.987500000010392,140.59999999969747,-1192.425
-20.987500000010392,140.60416666636414,-1692.6478
-20.987500000010392,140.60833333303083,-2192.1055
-20.987500000010392,140.6124999996975,-2577.9136
-20.987500000010392,140.61666666636415,-2695.6064
-20.987500000010392,140.62083333303082,-2261.5645
-20.987500000010392,140.62499999969748,-1586.6799
-20.987500000010392,140.62916666636417,-897.1812
-20.987500000010392,140.63333333303083,-423.99512
-20.987500000010392,140.6374999996975,-475.3287
-20.987500000010392,140.6416666663642,-811.07733
-20.987500000010392,140.64583333303085,-1287.955
-20.987500000010392,140.6499999996975,-1773.0522
-20.987500000010392,140.65416666636418,-2141.3162
-20.987500000010392,140.65833333303084,-2210.149
-20.987500000010392,140.66249999969753,-2116.2554
-20.987500000010392,140.6666666663642,-1921.9075
-20.987500000010392,140.67083333303086,-1667.3219
-20.987500000010392,140.67499999969755,-1361.6364
-20.987500000010392,140.6791666663642,-1183.5818
-20.987500000010392,140.68333333303087,-1045.957
-20.987500000010392,140.68749999969754,-911.7845
-20.987500000010392,140.6916666663642,-755.1866
-20.987500000010392,140.6958333330309,-568.44666
-20.987500000010392,140.69999999969755,-350.8829
-20.987500000010392,140.70416666636422,-118.64709
-20.987500000010392,140.7083333330309,82.183754
-20.987500000010392,140.71249999969757,169.49612
-20.987500000010392,140.71666666636423,83.06897
-20.987500000010392,140.7208333330309,-101.03894
-20.987500000010392,140.72499999969756,-229.77269
-20.987500000010392,140.72916666636425,-111.9703
-20.987500000010392,140.7333333330309,525.9442
-20.987500000010392,140.73749999969758,1459.948
-20.987500000010392,140.74166666636427,2535.6082
-20.987500000010392,140.74583333303093,3591.3477
-20.987500000010392,140.7499999996976,4452.6616
-20.987500000010392,140.75416666636426,4819.1562
-20.987500000010392,140.75833333303092,4950.816
-20.987500000010392,140.7624999996976,4936.6064
-20.987500000010392,140.76666666636427,4795.2305
-20.987500000010392,140.77083333303094,4482.909
-20.987500000010392,140.77499999969763,4014.5684
-20.987500000010392,140.7791666663643,3444.9556
-20.987500000010392,140.78333333303095,2860.892
-20.987500000010392,140.78749999969762,2359.1448
-20.987500000010392,140.79166666636428,2077.8713
-20.987500000010392,140.79583333303097,1949.4606
-20.987500000010392,140.79999999969763,1923.4423
-20.987500000010392,140.8041666663643,1917.6454
-20.987500000010392,140.808333333031,1813.4506
-20.991666666677062,140.53333333303075,889.6904
-20.991666666677062,140.53749999969742,821.5894
-20.991666666677062,140.5416666663641,151.52164
-20.991666666677062,140.54583333303077,-770.6466
-20.991666666677062,140.54999999969743,-1744.2439
-20.991666666677062,140.5541666663641,-2563.1565
-20.991666666677062,140.55833333303076,-3024.8647
-20.991666666677062,140.56249999969745,-2821.015
-20.991666666677062,140.5666666663641,-2238.0942
-20.991666666677062,140.57083333303078,-1448.5555
-20.991666666677062,140.57499999969747,-634.4041
-20.991666666677062,140.57916666636413,28.094908
-20.991666666677062,140.5833333330308,-69.887085
-20.991666666677062,140.58749999969746,-360.96426
-20.991666666677062,140.59166666636412,-733.09766
-20.991666666677062,140.5958333330308,-1133.2823
-20.991666666677062,140.59999999969747,-1401.769
-20.991666666677062,140.60416666636414,-1702.7401
-20.991666666677062,140.60833333303083,-1995.9066
-20.991666666677062,140.6124999996975,-2190.9492
-20.991666666677062,140.61666666636415,-2167.964
-20.991666666677062,140.62083333303082,-1872.7957
-20.991666666677062,140.62499999969748,-1365.301
-20.991666666677062,140.62916666636417,-810.05646
-20.991666666677062,140.63333333303083,-397.90747
-20.991666666677062,140.6374999996975,-478.47644
-20.991666666677062,140.6416666663642,-781.5979
-20.991666666677062,140.64583333303085,-1196.5123
-20.991666666677062,140.6499999996975,-1610.5105
-20.991666666677062,140.65416666636418,-1935.1555
-20.991666666677062,140.65833333303084,-2085.836
-20.991666666677062,140.66249999969753,-2115.9517
-20.991666666677062,140.6666666663642,-2066.0974
-20.991666666677062,140.67083333303086,-1963.0433
-20.991666666677062,140.67499999969755,-1698.472
-20.991666666677062,140.6791666663642,-1473.2462
-20.991666666677062,140.68333333303087,-1285.8113
-20.991666666677062,140.68749999969754,-1111.8251
-20.991666666677062,140.6916666663642,-914.73627
-20.991666666677062,140.6958333330309,-644.3671
-20.991666666677062,140.69999999969755,-313.19083
-20.991666666677062,140.70416666636422,78.28812
-20.991666666677062,140.7083333330309,477.63315
-20.991666666677062,140.71249999969757,756.7248
-20.991666666677062,140.71666666636423,603.88306
-20.991666666677062,140.7208333330309,353.42407
-20.991666666677062,140.72499999969756,195.93631
-20.991666666677062,140.72916666636425,294.64468
-20.991666666677062,140.7333333330309,802.6868
-20.991666666677062,140.73749999969758,1553.7797
-20.991666666677062,140.74166666636427,2405.3667
-20.991666666677062,140.74583333303093,3225.6807
-20.991666666677062,140.7499999996976,3898.525
-20.991666666677062,140.75416666636426,4336.981
-20.991666666677062,140.75833333303092,4628.1665
-20.991666666677062,140.7624999996976,4782.1157
-20.991666666677062,140.76666666636427,4772.1455
-20.991666666677062,140.77083333303094,4532.9536
-20.991666666677062,140.77499999969763,3989.9084
-20.991666666677062,140.7791666663643,3284.975
-20.991666666677062,140.78333333303095,2556.7454
-20.991666666677062,140.78749999969762,1953.8402
-20.991666666677062,140.79166666636428,1635.8416
-20.991666666677062,140.79583333303097,1549.8896
-20.991666666677062,140.79999999969763,1632.4172
-20.991666666677062,140.8041666663643,1769.0084
-20.991666666677062,140.808333333031,1776.1576
-20.995833333343732,140.53333333303075,846.1875
-20.995833333343732,140.53749999969742,1138.2773
-20.995833333343732,140.5416666663641,235.71783
-20.995833333343732,140.54583333303077,-823.7478
-20.995833333343732,140.54999999969743,-1880.816
-20.995833333343732,140.5541666663641,-2748.0435
-20.995833333343732,140.55833333303076,-3306.3416
-20.995833333343732,140.56249999969745,-2921.3496
-20.995833333343732,140.5666666663641,-2236.6917
-20.995833333343732,140.57083333303078,-1356.5258
-20.995833333343732,140.57499999969747,-415.34793
-20.995833333343732,140.57916666636413,669.8592
-20.995833333343732,140.5833333330308,82.81454
-20.995833333343732,140.58749999969746,-413.42828
-20.995833333343732,140.59166666636412,-954.2142
-20.995833333343732,140.5958333330308,-1620.904
-20.995833333343732,140.59999999969747,-1590.8625
-20.995833333343732,140.60416666636414,-1716.4792
-20.995833333343732,140.60833333303083,-1862.3616
-20.995833333343732,140.6124999996975,-1935.8291
-20.995833333343732,140.61666666636415,-1826.2069
-20.995833333343732,140.62083333303082,-1605.5125
-20.995833333343732,140.62499999969748,-1179.8094
-20.995833333343732,140.62916666636417,-660.2775
-20.995833333343732,140.63333333303083,-111.72764
-20.995833333343732,140.6374999996975,-391.88336
-20.995833333343732,140.6416666663642,-724.72015
-20.995833333343732,140.64583333303085,-1122.7618
-20.995833333343732,140.6499999996975,-1507.1309
-20.995833333343732,140.65416666636418,-1834.0538
-20.995833333343732,140.65833333303084,-2015.882
-20.995833333343732,140.66249999969753,-2127.7092
-20.995833333343732,140.6666666663642,-2197.617
-20.995833333343732,140.67083333303086,-2297.588
-20.995833333343732,140.67499999969755,-1951.6125
-20.995833333343732,140.6791666663642,-1697.1451
-20.995833333343732,140.68333333303087,-1492.355
-20.995833333343732,140.68749999969754,-1315.0165
-20.995833333343732,140.6916666663642,-1127.6354
-20.995833333343732,140.6958333330309,-794.52985
-20.995833333343732,140.69999999969755,-384.09375
-20.995833333343732,140.70416666636422,157.17932
-20.995833333343732,140.7083333330309,785.0312
-20.995833333343732,140.71249999969757,1378.6676
-20.995833333343732,140.71666666636423,1019.12836
-20.995833333343732,140.7208333330309,638.5053
-20.995833333343732,140.72499999969756,399.10175
-20.995833333343732,140.72916666636425,414.1629
-20.995833333343732,140.7333333330309,915.08496
-20.995833333343732,140.73749999969758,1582.7284
-20.995833333343732,140.74166666636427,2292.833
-20.995833333343732,140.74583333303093,2953.6907
-20.995833333343732,140.7499999996976,3510.0088
-20.995833333343732,140.75416666636426,3930.5278
-20.995833333343732,140.75833333303092,4329.1543
-20.995833333343732,140.7624999996976,4617.948
-20.995833333343732,140.76666666636427,4729.27
-20.995833333343732,140.77083333303094,4565.0967
-20.995833333343732,140.77499999969763,3896.8337
-20.995833333343732,140.7791666663643,3011.6729
-20.995833333343732,140.78333333303095,2096.4033
-20.995833333343732,140.78749999969762,1343.5364
-20.995833333343732,140.79166666636428,1028.7429
-20.995833333343732,140.79583333303097,1010.8976
-20.995833333343732,140.79999999969763,1241.0267
-20.995833333343732,140.8041666663643,1579.9838
-20.995833333343732,140.808333333031,1834.1467
-21.000000000010402,140.53333333303075,811.2451
-21.000000000010402,140.53749999969742,1907.997
-21.000000000010402,140.5416666663641,195.38098
-21.000000000010402,140.54583333303077,-1049.4996
-21.000000000010402,140.54999999969743,-2156.9646
-21.000000000010402,140.5541666663641,-3075.547
-21.000000000010402,140.55833333303076,-4033.1614
-21.000000000010402,140.56249999969745,-3149.731
-21.000000000010402,140.5666666663641,-2355.8809
-21.000000000010402,140.57083333303078,-1528.2909
-21.000000000010402,140.57499999969747,-782.14996
-21.000000000010402,140.57916666636413,-175.16843
-21.000000000010402,140.5833333330308,-284.08606
-21.000000000010402,140.58749999969746,-554.20496
-21.000000000010402,140.59166666636412,-907.46094
-21.000000000010402,140.5958333330308,-1283.9977
-21.000000000010402,140.59999999969747,-1454.1833
-21.000000000010402,140.60416666636414,-1633.6262
-21.000000000010402,140.60833333303083,-1779.9512
-21.000000000010402,140.6124999996975,-1810.4008
-21.000000000010402,140.61666666636415,-1589.4644
-21.000000000010402,140.62083333303082,-1491.9613
-21.000000000010402,140.62499999969748,-1147.1445
-21.000000000010402,140.62916666636417,-726.12634
-21.000000000010402,140.63333333303083,-388.12314
-21.000000000010402,140.6374999996975,-463.0111
-21.000000000010402,140.6416666663642,-711.7904
-21.000000000010402,140.64583333303085,-1061.3547
-21.000000000010402,140.6499999996975,-1432.7064
-21.000000000010402,140.65416666636418,-1785.9114
-21.000000000010402,140.65833333303084,-1951.7343
-21.000000000010402,140.66249999969753,-2072.811
-21.000000000010402,140.6666666663642,-2146.237
-21.000000000010402,140.67083333303086,-2166.0083
-21.000000000010402,140.67499999969755,-1996.309
-21.000000000010402,140.6791666663642,-1809.4518
-21.000000000010402,140.68333333303087,-1642.649
-21.000000000010402,140.68749999969754,-1485.9202
-21.000000000010402,140.6916666663642,-1312.9805
-21.000000000010402,140.6958333330309,-1035.0581
-21.000000000010402,140.69999999969755,-652.84467
-21.000000000010402,140.70416666636422,-46.21485
-21.000000000010402,140.7083333330309,811.57733
-21.000000000010402,140.71249999969757,2197.0771
-21.000000000010402,140.71666666636423,1157.0475
-21.000000000010402,140.7208333330309,643.18225
-21.000000000010402,140.72499999969756,380.3135
-21.000000000010402,140.72916666636425,262.57764
-21.000000000010402,140.7333333330309,959.3974
-21.000000000010402,140.73749999969758,1614.8315
-21.000000000010402,140.74166666636427,2232.0803
-21.000000000010402,140.74583333303093,2772.893
-21.000000000010402,140.7499999996976,3227.2195
-21.000000000010402,140.75416666636426,3569.6064
-21.000000000010402,140.75833333303092,4096.14
-21.000000000010402,140.7624999996976,4500.9575
-21.000000000010402,140.76666666636427,4731.909
-21.000000000010402,140.77083333303094,4738.095
-21.000000000010402,140.77499999969763,3748.5796
-21.000000000010402,140.7791666663643,2593.013
-21.000000000010402,140.78333333303095,1414.9565
-21.000000000010402,140.78749999969762,373.7377
-21.000000000010402,140.79166666636428,160.32547
-21.000000000010402,140.79583333303097,223.96156
-21.000000000010402,140.79999999969763,607.2657
-21.000000000010402,140.8041666663643,1214.418
-21.000000000010402,140.808333333031,2172.0537
-21.004166666677072,140.53333333303075,-321.19684
-21.004166666677072,140.53749999969742,-213.74681
-21.004166666677072,140.5416666663641,-995.4558
-21.004166666677072,140.54583333303077,-1746.7727
-21.004166666677072,140.54999999969743,-2422.4993
-21.004166666677072,140.5541666663641,-2947.7236
-21.004166666677072,140.55833333303076,-3284.5308
-21.004166666677072,140.56249999969745,-2880.6765
-21.004166666677072,140.5666666663641,-2331.0725
-21.004166666677072,140.57083333303078,-1732.4543
-21.004166666677072,140.57499999969747,-1183.6757
-21.004166666677072,140.57916666636413,-757.382
-21.004166666677072,140.5833333330308,-655.70886
-21.004166666677072,140.58749999969746,-696.06213
-21.004166666677072,140.59166666636412,-828.7339
-21.004166666677072,140.5958333330308,-1038.2457
-21.004166666677072,140.59999999969747,-1275.9061
-21.004166666677072,140.60416666636414,-1557.8704
-21.004166666677072,140.60833333303083,-1816.8523
-21.004166666677072,140.6124999996975,-1958.5126
-21.004166666677072,140.61666666636415,-1887.0686
-21.004166666677072,140.62083333303082,-1648.6366
-21.004166666677072,140.62499999969748,-1230.1849
-21.004166666677072,140.62916666636417,-781.13934
-21.004166666677072,140.63333333303083,-464.42474
-21.004166666677072,140.6374999996975,-449.90186
-21.004166666677072,140.6416666663642,-642.6166
-21.004166666677072,140.64583333303085,-958.60474
-21.004166666677072,140.6499999996975,-1314.4357
-21.004166666677072,140.65416666636418,-1638.6412
-21.004166666677072,140.65833333303084,-1842.6459
-21.004166666677072,140.66249999969753,-1976.0983
-21.004166666677072,140.6666666663642,-2054.3381
-21.004166666677072,140.67083333303086,-2071.3325
-21.004166666677072,140.67499999969755,-1986.9297
-21.004166666677072,140.6791666663642,-1872.1626
-21.004166666677072,140.68333333303087,-1764.4889
-21.004166666677072,140.68749999969754,-1669.6945
-21.004166666677072,140.6916666663642,-1573.1029
-21.004166666677072,140.6958333330309,-1427.7009
-21.004166666677072,140.69999999969755,-1218.1223
-21.004166666677072,140.70416666636422,-880.7614
-21.004166666677072,140.7083333330309,-406.92615
-21.004166666677072,140.71249999969757,183.61005
-21.004166666677072,140.71666666636423,85.834755
-21.004166666677072,140.7208333330309,126.53153
-21.004166666677072,140.72499999969756,327.08185
-21.004166666677072,140.72916666636425,650.0821
-21.004166666677072,140.7333333330309,1196.5979
-21.004166666677072,140.73749999969758,1729.8389
-21.004166666677072,140.74166666636427,2221.6797
-21.004166666677072,140.74583333303093,2666.5957
-21.004166666677072,140.7499999996976,3079.4346
-21.004166666677072,140.75416666636426,3482.432
-21.004166666677072,140.75833333303092,3967.4236
-21.004166666677072,140.7624999996976,4392.617
-21.004166666677072,140.76666666636427,4604.4946
-21.004166666677072,140.77083333303094,4389.3267
-21.004166666677072,140.77499999969763,3395.288
-21.004166666677072,140.7791666663643,2044.6135
-21.004166666677072,140.78333333303095,662.5408
-21.004166666677072,140.78749999969762,-429.26788
-21.004166666677072,140.79166666636428,-849.16516
-21.004166666677072,140.79583333303097,-839.6645
-21.004166666677072,140.79999999969763,-537.50934
-21.004166666677072,140.8041666663643,-117.07113
-21.004166666677072,140.808333333031,247.7499
-21.008333333343742,140.53333333303075,-1649.0276
-21.008333333343742,140.53749999969742,-2141.8345
-21.008333333343742,140.5416666663641,-2417.9998
-21.008333333343742,140.54583333303077,-2603.3313
-21.008333333343742,140.54999999969743,-2742.3635
-21.008333333343742,140.5541666663641,-2825.3926
-21.008333333343742,140.55833333303076,-2806.967
-21.008333333343742,140.56249999969745,-2598.963
-21.008333333343742,140.5666666663641,-2292.3882
-21.008333333343742,140.57083333303078,-1938.4751
-21.008333333343742,140.57499999969747,-1581.8721
-21.008333333343742,140.57916666636413,-1260.4729
-21.008333333343742,140.5833333330308,-999.8292
-21.008333333343742,140.58749999969746,-806.02747
-21.008333333343742,140.59166666636412,-693.7979
-21.008333333343742,140.5958333330308,-719.09515
-21.008333333343742,140.59999999969747,-1054.6763
-21.008333333343742,140.60416666636414,-1497.6385
-21.008333333343742,140.60833333303083,-1940.1321
-21.008333333343742,140.6124999996975,-2264.0327
-21.008333333343742,140.61666666636415,-2337.2847
-21.008333333343742,140.62083333303082,-1930.3077
-21.008333333343742,140.62499999969748,-1334.485
-21.008333333343742,140.62916666636417,-751.785
-21.008333333343742,140.63333333303083,-357.40955
-21.008333333343742,140.6374999996975,-293.48297
-21.008333333343742,140.6416666663642,-470.6881
-21.008333333343742,140.64583333303085,-796.06976
-21.008333333343742,140.6499999996975,-1177.2982
-21.008333333343742,140.65416666636418,-1525.9279
-21.008333333343742,140.65833333303084,-1732.0372
-21.008333333343742,140.66249999969753,-1861.8169
-21.008333333343742,140.6666666663642,-1941.5519
-21.008333333343742,140.67083333303086,-1976.4865
-21.008333333343742,140.67499999969755,-1959.2117
-21.008333333343742,140.6791666663642,-1908.5858
-21.008333333343742,140.68333333303087,-1868.6592
-21.008333333343742,140.68749999969754,-1858.9548
-21.008333333343742,140.6916666663642,-1880.2028
-21.008333333343742,140.6958333330309,-1910.4744
-21.008333333343742,140.69999999969755,-1953.9724
-21.008333333343742,140.70416666636422,-1985.972
-21.008333333343742,140.7083333330309,-1952.191
-21.008333333343742,140.71249999969757,-1768.9722
-21.008333333343742,140.71666666636423,-1307.5219
-21.008333333343742,140.7208333330309,-643.5838
-21.008333333343742,140.72499999969756,137.96349
-21.008333333343742,140.72916666636425,905.2254
-21.008333333343742,140.7333333330309,1415.0406
-21.008333333343742,140.73749999969758,1819.9462
-21.008333333343742,140.74166666636427,2173.6453
-21.008333333343742,140.74583333303093,2510.0469
-21.008333333343742,140.7499999996976,2857.8064
-21.008333333343742,140.75416666636426,3266.3503
-21.008333333343742,140.75833333303092,3774.8323
-21.008333333343742,140.7624999996976,4284.679
-21.008333333343742,140.76666666636427,4601.236
-21.008333333343742,140.77083333303094,4416.6294
-21.008333333343742,140.77499999969763,3151.3025
-21.008333333343742,140.7791666663643,1440.5048
-21.008333333343742,140.78333333303095,-298.34665
-21.008333333343742,140.78749999969762,-1665.2867
-21.008333333343742,140.79166666636428,-2116.3682
-21.008333333343742,140.79583333303097,-2101.7578
-21.008333333343742,140.79999999969763,-1865.7534
-21.008333333343742,140.8041666663643,-1587.3049
-21.008333333343742,140.808333333031,-1398.1191
-21.012500000010412,140.53333333303075,-2941.5984
-21.012500000010412,140.53749999969742,-4104.4937
-21.012500000010412,140.5416666663641,-3812.193
-21.012500000010412,140.54583333303077,-3409.116
-21.012500000010412,140.54999999969743,-3020.7424
-21.012500000010412,140.5541666663641,-2696.9407
-21.012500000010412,140.55833333303076,-2383.1628
-21.012500000010412,140.56249999969745,-2351.0254
-21.012500000010412,140.5666666663641,-2281.1746
-21.012500000010412,140.57083333303078,-2156.3037
-21.012500000010412,140.57499999969747,-1961.7727
-21.012500000010412,140.57916666636413,-1706.8243
-21.012500000010412,140.5833333330308,-1316.9497
-21.012500000010412,140.58749999969746,-901.58514
-21.012500000010412,140.59166666636412,-534.7482
-21.012500000010412,140.5958333330308,-318.46487
-21.012500000010412,140.59999999969747,-814.0481
-21.012500000010412,140.60416666636414,-1442.9143
-21.012500000010412,140.60833333303083,-2101.9268
-21.012500000010412,140.6124999996975,-2647.4688
-21.012500000010412,140.61666666636415,-2953.7173
-21.012500000010412,140.62083333303082,-2240.366
-21.012500000010412,140.62499999969748,-1371.7118
-21.012500000010412,140.62916666636417,-573.4363
-21.012500000010412,140.63333333303083,-32.633743
-21.012500000010412,140.6374999996975,32.383976
-21.012500000010412,140.6416666663642,-177.91286
-21.012500000010412,140.64583333303085,-560.0494
-21.012500000010412,140.6499999996975,-1011.05566
-21.012500000010412,140.65416666636418,-1437.4199
-21.012500000010412,140.65833333303084,-1618.2573
-21.012500000010412,140.66249999969753,-1731.0846
-21.012500000010412,140.6666666663642,-1810.7026
-21.012500000010412,140.67083333303086,-1872.5114
-21.012500000010412,140.67499999969755,-1911.7871
-21.012500000010412,140.6791666663642,-1911.2903
-21.012500000010412,140.68333333303087,-1934.8234
-21.012500000010412,140.68749999969754,-2016.0906
-21.012500000010412,140.6916666663642,-2169.0183
-21.012500000010412,140.6958333330309,-2368.1736
-21.012500000010412,140.69999999969755,-2668.0571
-21.012500000010412,140.70416666636422,-3086.4827
-21.012500000010412,140.7083333330309,-3528.0334
-21.012500000010412,140.71249999969757,-3811.891
-21.012500000010412,140.71666666636423,-2779.8604
-21.012500000010412,140.7208333330309,-1488.9574
-21.012500000010412,140.72499999969756,-111.98115
-21.012500000010412,140.72916666636425,1163.1104
-21.012500000010412,140.7333333330309,1546.8855
-21.012500000010412,140.73749999969758,1795.0587
-21.012500000010412,140.74166666636427,2000.5936
-21.012500000010412,140.74583333303093,2221.659
-21.012500000010412,140.7499999996976,2474.9473
-21.012500000010412,140.75416666636426,2834.0095
-21.012500000010412,140.75833333303092,3386.7615
-21.012500000010412,140.7624999996976,4050.1436
-21.012500000010412,140.76666666636427,4609.6714
-21.012500000010412,140.77083333303094,4734.9077
-21.012500000010412,140.77499999969763,2996.1997
-21.012500000010412,140.7791666663643,814.41833
-21.012500000010412,140.78333333303095,-1386.3223
-21.012500000010412,140.78749999969762,-3198.5332
-21.012500000010412,140.79166666636428,-3463.0215
-21.012500000010412,140.79583333303097,-3337.7512
-21.012500000010412,140.79999999969763,-3109.9175
-21.012500000010412,140.8041666663643,-2946.045
-21.012500000010412,140.808333333031,-2886.74
-21.016666666677082,140.53333333303075,-3916.7695
-21.016666666677082,140.53749999969742,-6408.018
-21.016666666677082,140.5416666663641,-4864.6924
-21.016666666677082,140.54583333303077,-3909.4253
-21.016666666677082,140.54999999969743,-3139.8518
-21.016666666677082,140.5541666663641,-2539.2805
-21.016666666677082,140.55833333303076,-1859.7377
-21.016666666677082,140.56249999969745,-2181.335
-21.016666666677082,140.5666666663641,-2345.58
-21.016666666677082,140.57083333303078,-2425.4407
-21.016666666677082,140.57499999969747,-2380.618
-21.016666666677082,140.57916666636413,-2239.5964
-21.016666666677082,140.5833333330308,-1674.424
-21.016666666677082,140.58749999969746,-1053.014
-21.016666666677082,140.59166666636412,-408.9635
-21.016666666677082,140.5958333330308,360.62375
-21.016666666677082,140.59999999969747,-583.75885
-21.016666666677082,140.60416666636414,-1388.7659
-21.016666666677082,140.60833333303083,-2215.2583
-21.016666666677082,140.6124999996975,-2986.5898
-21.016666666677082,140.61666666636415,-3920.505
-21.016666666677082,140.62083333303082,-2443.672
-21.016666666677082,140.62499999969748,-1227.4521
-21.016666666677082,140.62916666636417,-188.21233
-21.016666666677082,140.63333333303083,584.2731
-21.016666666677082,140.6374999996975,518.9604
-21.016666666677082,140.6416666663642,225.12024
-21.016666666677082,140.64583333303085,-246.58751
