Lon,Lat,Mag,Grav_1vd
140.6565163,-21.01902485,1152.743408,-1147.840088
140.6573496,-21.01902485,1041.244507,-1147.840088
140.6581829,-21.01902485,937.2926025,-1147.840088
140.6590162,-21.01902485,845.7921143,-1147.840088
140.6598495,-21.01902485,765.2750244,-1147.840088
140.6606828,-21.01902485,697.1637573,-1285.580078
140.6615161,-21.01902485,653.3735962,-1285.580078
140.6623494,-21.01902485,641.0429077,-1285.580078
140.6631827,-21.01902485,636.6468506,-1285.580078
140.664016,-21.01902485,617.3757324,-1285.580078
140.6648493,-21.01902485,611.2286987,-1386.603272
140.6656826,-21.01902485,658.9732056,-1386.603272
140.6665159,-21.01902485,735.9904785,-1386.603272
140.6673492,-21.01902485,805.5819092,-1386.603272
140.6681825,-21.01902485,876.6473999,-1386.603272
140.6690158,-21.01902485,957.7631836,-1486.781372
140.6698491,-21.01902485,1033.578369,-1486.781372
140.6706824,-21.01902485,1084.545654,-1486.781372
140.6715157,-21.01902485,1109.612549,-1486.781372
140.672349,-21.01902485,1123.748535,-1486.781372
140.6731823,-21.01902485,1136.623413,-1594.047974
140.6740156,-21.01902485,1139.052856,-1594.047974
140.6748489,-21.01902485,1127.874634,-1594.047974
140.6756822,-21.01902485,1120.375732,-1594.047974
140.6765155,-21.01902485,1112.666748,-1594.047974
140.6773488,-21.01902485,1096.03479,-1677.082398
140.6781821,-21.01902485,1104.323608,-1677.082398
140.6790154,-21.01902485,1141.94458,-1677.082398
140.6798487,-21.01902485,1151.600586,-1677.082398
140.680682,-21.01902485,1095.297485,-1677.082398
140.6815153,-21.01902485,1004.107666,-1785.265015
140.6823486,-21.01902485,928.7706299,-1785.265015
140.6831819,-21.01902485,899.6088257,-1785.265015
140.6840152,-21.01902485,919.0209961,-1785.265015
140.6848485,-21.01902485,937.0063477,-1785.265015
140.6856818,-21.01902485,909.6741943,-1958.899536
140.6865151,-21.01902485,862.9992676,-1958.899536
140.6873484,-21.01902485,839.4260254,-1958.899536
140.6881817,-21.01902485,845.1381836,-1958.899536
140.689015,-21.01902485,874.682312,-1958.899536
140.6898483,-21.01902485,932.5805054,-2241.976807
140.6906816,-21.01902485,1006.065613,-2241.976807
140.6915149,-21.01902485,1058.061768,-2241.976807
140.6923482,-21.01902485,1066.418945,-2241.976807
140.6931815,-21.01902485,1049.292969,-2241.976807
140.6940148,-21.01902485,1059.041016,-2644.241455
140.6948481,-21.01902485,1106.817505,-2644.241455
140.6956814,-21.01902485,1122.284302,-2644.241455
140.6965147,-21.01902485,1071.185547,-2644.241455
140.697348,-21.01902485,973.9066162,-2644.241455
140.6981813,-21.01902485,864.9644775,-3197.906006
140.6990146,-21.01902485,769.8381348,-3197.906006
140.6998479,-21.01902485,701.4307251,-3197.906006
140.7006812,-21.01902485,664.3972778,-3197.906006
140.7015145,-21.01902485,648.0530396,-3197.906006
140.7023478,-21.01902485,626.3134766,-3895.149902
140.7031811,-21.01902485,589.7880249,-3895.149902
140.7040144,-21.01902485,560.2932739,-3895.149902
140.7048477,-21.01902485,550.6713867,-3895.149902
140.705681,-21.01902485,547.9893799,-3895.149902
140.7065143,-21.01902485,543.9280396,-4598.179199
140.7073476,-21.01902485,523.2236328,-4598.179199
140.7081809,-21.01902485,483.671051,-4598.179199
140.7090142,-21.01902485,437.5835571,-4598.179199
140.7098475,-21.01902485,395.4655762,-4598.179199
140.7106808,-21.01902485,362.3883972,-5062.222656
140.7115141,-21.01902485,338.4445801,-5062.222656
140.7123474,-21.01902485,319.4196472,-5062.222656
140.7131807,-21.01902485,299.4555664,-5062.222656
140.714014,-21.01902485,275.5958557,-5062.222656
140.7148473,-21.01902485,250.8789673,-4053.371826
140.7156806,-21.01902485,235.1462402,-4053.371826
140.7165139,-21.01902485,238.5653076,-4053.371826
140.7173472,-21.01902485,249.0096893,-4053.371826
140.7181805,-21.01902485,237.5020599,-4053.371826
140.7190138,-21.01902485,200.0527496,-2718.417481
140.7198471,-21.01902485,168.2743073,-2718.417481
140.7206804,-21.01902485,166.480835,-2718.417481
140.7215137,-21.01902485,168.6411896,-2718.417481
140.722347,-21.01902485,131.3986359,-2718.417481
140.7231803,-21.01902485,63.0117035,-1283.007813
140.7240136,-21.01902485,64.2978668,-1283.007813
140.7248469,-21.01902485,251.8213654,-1283.007813
140.7256802,-21.01902485,489.3301697,-1283.007813
140.7265135,-21.01902485,566.6548462,-1283.007813
140.7273468,-21.01902485,484.1489258,56.1603394
140.7281801,-21.01902485,351.9362793,56.1603394
140.7290134,-21.01902485,244.3546448,56.1603394
140.7298467,-21.01902485,169.4820251,56.1603394
140.73068,-21.01902485,111.0146713,56.1603394
140.7315133,-21.01902485,71.6768188,537.9924316
140.7323466,-21.01902485,51.6124878,537.9924316
140.7331799,-21.01902485,45.3071556,537.9924316
140.7340132,-21.01902485,30.8752537,537.9924316
140.7348465,-21.01902485,18.2060318,537.9924316
140.7356798,-21.01902485,17.3122692,857.5776978
140.7365131,-21.01902485,27.3714371,857.5776978
140.7373464,-21.01902485,40.7087517,857.5776978
140.7381797,-21.01902485,45.2220612,857.5776978
140.739013,-21.01902485,41.0527115,857.5776978
140.7398463,-21.01902485,49.5281296,1066.939087
140.7406796,-21.01902485,89.6373444,1066.939087
140.7415129,-21.01902485,131.6307678,1066.939087
140.7423462,-21.01902485,143.8246765,1066.939087
140.7431795,-21.01902485,173.278656,1066.939087
140.7440128,-21.01902485,251.0782623,1176.220825
140.7448461,-21.01902485,341.930542,1176.220825
140.7456794,-21.01902485,398.4472961,1176.220825
140.7465127,-21.01902485,423.3152466,1176.220825
140.747346,-21.01902485,414.0131531,1176.220825
140.7481793,-21.01902485,368.8136597,1183.996582
140.7490126,-21.01902485,318.7129211,1183.996582
140.7498459,-21.01902485,290.6822205,1183.996582
140.7506792,-21.01902485,285.177063,1183.996582
140.7515125,-21.01902485,295.3294373,1183.996582
140.7523458,-21.01902485,306.1289368,1083.557495
140.7531791,-21.01902485,313.6809692,1083.557495
140.7540124,-21.01902485,326.1080017,1083.557495
140.7548457,-21.01902485,331.3716431,1083.557495
140.755679,-21.01902485,316.4454651,1083.557495
140.7565123,-21.01902485,286.4501038,1631.007935
140.7573456,-21.01902485,245.7218323,1631.007935
140.7581789,-21.01902485,202.6357117,1631.007935
140.7590122,-21.01902485,173.3429108,1631.007935
140.7598455,-21.01902485,166.4376068,1631.007935
140.7606788,-21.01902485,167.2905273,2169.274902
140.7615121,-21.01902485,161.462677,2169.274902
140.7623454,-21.01902485,206.6965942,2169.274902
140.7631787,-21.01902485,294.8792114,2169.274902
140.764012,-21.01902485,325.6884766,2169.274902
140.7648453,-21.01902485,295.2699585,2651.367188
140.7656786,-21.01902485,257.4773865,2651.367188
140.7665119,-21.01902485,267.3217468,2651.367188
140.7673452,-21.01902485,326.5159302,2651.367188
140.7681785,-21.01902485,461.0629883,2651.367188
140.7690118,-21.01902485,776.1997681,2846.097656
140.7698451,-21.01902485,1004.139343,2846.097656
140.7706784,-21.01902485,728.7398682,2846.097656
140.7715117,-21.01902485,388.4932251,2846.097656
140.772345,-21.01902485,249.7508698,2846.097656
140.7731783,-21.01902485,169.1334381,1307.034668
140.7740116,-21.01902485,67.6741486,1307.034668
140.7748449,-21.01902485,115.1790161,1307.034668
140.7756782,-21.01902485,321.7331848,1307.034668
140.7765115,-21.01902485,404.7957153,1307.034668
140.7773448,-21.01902485,428.2390747,-632.9163818
140.7781781,-21.01902485,689.0136108,-632.9163818
140.7790114,-21.01902485,912.9447632,-632.9163818
140.7798447,-21.01902485,768.2984619,-632.9163818
140.780678,-21.01902485,543.4883423,-632.9163818
140.7815113,-21.01902485,484.8668823,-2609.448242
140.7823446,-21.01902485,544.2294312,-2609.448242
140.7831779,-21.01902485,593.8673706,-2609.448242
140.7840112,-21.01902485,613.0140991,-2609.448242
140.7848445,-21.01902485,631.3204346,-2609.448242
140.7856778,-21.01902485,666.6369019,-4260.473145
140.7865111,-21.01902485,727.2416992,-4260.473145
140.7873444,-21.01902485,781.085022,-4260.473145
140.7881777,-21.01902485,774.5442505,-4260.473145
140.789011,-21.01902485,719.2423706,-4260.473145
140.7898443,-21.01902485,663.7765503,-4459.273438
140.7906776,-21.01902485,617.9057007,-4459.273438
140.7915109,-21.01902485,565.5845337,-4459.273438
140.7923442,-21.01902485,491.5354614,-4459.273438
140.7931775,-21.01902485,699.71698,-4459.273438
140.7940108,-21.01902485,1068.895996,-4354.731934
140.7948441,-21.01902485,1121.105469,-4354.731934
140.7956774,-21.01902485,923.5126343,-4354.731934
140.7965107,-21.01902485,756.8533325,-4354.731934
140.797344,-21.01902485,657.7694092,-4354.731934
140.7981773,-21.01902485,655.0327759,-4206.269531
140.7990106,-21.01902485,738.0672607,-4206.269531
140.7998439,-21.01902485,827.0477905,-4206.269531
140.8006772,-21.01902485,862.2451172,-4206.269531
140.8015105,-21.01902485,874.5581055,-4206.269531
140.8023438,-21.01902485,883.1473389,-4136.03125
140.8031771,-21.01902485,857.7993164,-4136.03125
140.8040104,-21.01902485,810.972229,-4136.03125
140.8048437,-21.01902485,772.2059937,-4136.03125
140.805677,-21.01902485,740.4314575,-4136.03125
140.8065103,-21.01902485,707.262146,-4120.038574
140.8073436,-21.01902485,688.2915649,-4120.038574
140.8081769,-21.01902485,698.0420532,-4120.038574
140.8090102,-21.01902485,735.361145,-4120.038574
140.8098435,-21.01902485,760.4606323,-4120.038574
140.8106768,-21.01902485,714.9558105,-4120.038574
140.5315213,-21.01985815,289.1165771,-3204.65918
140.5323546,-21.01985815,294.0484619,-3204.65918
140.5331879,-21.01985815,299.6864929,-3204.65918
140.5340212,-21.01985815,303.0531311,-3204.65918
140.5348545,-21.01985815,303.3056335,-3204.65918
140.5356878,-21.01985815,300.8148499,-4469.422363
140.5365211,-21.01985815,296.5938721,-4469.422363
140.5373544,-21.01985815,291.4363708,-4469.422363
140.5381877,-21.01985815,286.8439941,-4469.422363
140.539021,-21.01985815,283.598053,-4469.422363
140.5398543,-21.01985815,281.9943237,-4140.730469
140.5406876,-21.01985815,281.6517029,-4140.730469
140.5415209,-21.01985815,281.5120239,-4140.730469
140.5423542,-21.01985815,281.3385315,-4140.730469
140.5431875,-21.01985815,281.8881531,-4140.730469
140.5440208,-21.01985815,283.1653442,-3606.645996
140.5448541,-21.01985815,284.5747681,-3606.645996
140.5456874,-21.01985815,286.1584473,-3606.645996
140.5465207,-21.01985815,288.0772705,-3606.645996
140.547354,-21.01985815,289.5412903,-3606.645996
140.5481873,-21.01985815,289.7381897,-3052.203857
140.5490206,-21.01985815,292.7667236,-3052.203857
140.5498539,-21.01985815,308.5722351,-3052.203857
140.5506872,-21.01985815,336.659668,-3052.203857
140.5515205,-21.01985815,351.920929,-3052.203857
140.5523538,-21.01985815,345.098999,-2595.9104
140.5531871,-21.01985815,333.1617126,-2595.9104
140.5540204,-21.01985815,332.2368774,-2595.9104
140.5548537,-21.01985815,345.0255737,-2595.9104
140.555687,-21.01985815,358.5681763,-2595.9104
140.5565203,-21.01985815,361.2481384,-2261.456787
140.5573536,-21.01985815,355.4432983,-2261.456787
140.5581869,-21.01985815,348.8644104,-2261.456787
140.5590202,-21.01985815,349.855896,-2261.456787
140.5598535,-21.01985815,357.7600403,-2261.456787
140.5606868,-21.01985815,369.8444519,-2393.142822
140.5615201,-21.01985815,391.2480469,-2393.142822
140.5623534,-21.01985815,425.1966248,-2393.142822
140.5631867,-21.01985815,476.1636658,-2393.142822
140.56402,-21.01985815,531.9099121,-2393.142822
140.5648533,-21.01985815,565.3768921,-2595.378418
140.5656866,-21.01985815,574.0336914,-2595.378418
140.5665199,-21.01985815,572.1010742,-2595.378418
140.5673532,-21.01985815,555.2877197,-2595.378418
140.5681865,-21.01985815,522.0128784,-2595.378418
140.5690198,-21.01985815,479.0224915,-2756.184326
140.5698531,-21.01985815,428.4614258,-2756.184326
140.5706864,-21.01985815,382.0874329,-2756.184326
140.5715197,-21.01985815,347.5779114,-2756.184326
140.572353,-21.01985815,320.7454529,-2756.184326
140.5731863,-21.01985815,296.8627014,-2761.011231
140.5740196,-21.01985815,274.0959167,-2761.011231
140.5748529,-21.01985815,263.7425537,-2761.011231
140.5756862,-21.01985815,250.7247162,-2761.011231
140.5765195,-21.01985815,218.8133392,-2761.011231
140.5773528,-21.01985815,203.3290405,-2530.685303
140.5781861,-21.01985815,237.1612701,-2530.685303
140.5790194,-21.01985815,281.8910522,-2530.685303
140.5798527,-21.01985815,266.3152771,-2530.685303
140.580686,-21.01985815,215.8172607,-2530.685303
140.5815193,-21.01985815,174.723175,-2022.349487
140.5823526,-21.01985815,152.8835297,-2022.349487
140.5831859,-21.01985815,146.3925629,-2022.349487
140.5840192,-21.01985815,150.127243,-2022.349487
140.5848525,-21.01985815,161.9451752,-2022.349487
140.5856858,-21.01985815,175.0440826,-1420.902466
140.5865191,-21.01985815,190.2695923,-1420.902466
140.5873524,-21.01985815,229.980072,-1420.902466
140.5881857,-21.01985815,301.4566956,-1420.902466
140.589019,-21.01985815,385.7117004,-1420.902466
140.5898523,-21.01985815,484.1380615,-862.7456665
140.5906856,-21.01985815,596.1049805,-862.7456665
140.5915189,-21.01985815,786.5847168,-862.7456665
140.5923522,-21.01985815,993.2653809,-862.7456665
140.5931855,-21.01985815,1056.195313,-862.7456665
140.5940188,-21.01985815,946.6386108,-491.0166016
140.5948521,-21.01985815,785.2850342,-491.0166016
140.5956854,-21.01985815,657.9472656,-491.0166016
140.5965187,-21.01985815,584.5027466,-491.0166016
140.597352,-21.01985815,569.7774658,-491.0166016
140.5981853,-21.01985815,552.2805786,-888.7282715
140.5990186,-21.01985815,539.9278564,-888.7282715
140.5998519,-21.01985815,565.0443726,-888.7282715
140.6006852,-21.01985815,592.2203369,-888.7282715
140.6015185,-21.01985815,587.7585449,-888.7282715
140.6023518,-21.01985815,565.0519409,-1450.541016
140.6031851,-21.01985815,561.8208618,-1450.541016
140.6040184,-21.01985815,568.0564575,-1450.541016
140.6048517,-21.01985815,549.4456787,-1450.541016
140.605685,-21.01985815,519.2437744,-1450.541016
140.6065183,-21.01985815,508.9163513,-2041.636108
140.6073516,-21.01985815,516.2515869,-2041.636108
140.6081849,-21.01985815,514.7600098,-2041.636108
140.6090182,-21.01985815,503.2506104,-2041.636108
140.6098515,-21.01985815,498.0206604,-2041.636108
140.6106848,-21.01985815,477.7299805,-2492.881348
140.6115181,-21.01985815,434.54599,-2492.881348
140.6123514,-21.01985815,391.796051,-2492.881348
140.6131847,-21.01985815,363.650238,-2492.881348
140.614018,-21.01985815,349.5142517,-2492.881348
140.6148513,-21.01985815,346.0693359,-2660.122315
140.6156846,-21.01985815,348.3944397,-2660.122315
140.6165179,-21.01985815,355.2252197,-2660.122315
140.6173512,-21.01985815,373.5674133,-2660.122315
140.6181845,-21.01985815,417.9357605,-2660.122315
140.6190178,-21.01985815,469.1619568,-1754.813965
140.6198511,-21.01985815,458.3317261,-1754.813965
140.6206844,-21.01985815,381.2897949,-1754.813965
140.6215177,-21.01985815,304.414978,-1754.813965
140.622351,-21.01985815,264.0485229,-1754.813965
140.6231843,-21.01985815,251.5013885,-674.2171631
140.6240176,-21.01985815,271.0099182,-674.2171631
140.6248509,-21.01985815,320.4381714,-674.2171631
140.6256842,-21.01985815,395.5545654,-674.2171631
140.6265175,-21.01985815,554.8125,-674.2171631
140.6273508,-21.01985815,723.5363159,310.0052185
140.6281841,-21.01985815,853.2600708,310.0052185
140.6290174,-21.01985815,920.1569214,310.0052185
140.6298507,-21.01985815,914.147583,310.0052185
140.630684,-21.01985815,876.3900757,310.0052185
140.6315173,-21.01985815,862.7473755,957.8868408
140.6323506,-21.01985815,911.8302612,957.8868408
140.6331839,-21.01985815,1106.643066,957.8868408
140.6340172,-21.01985815,1528.923096,957.8868408
140.6348505,-21.01985815,1960.826294,957.8868408
140.6356838,-21.01985815,2057.127686,997.3264771
140.6365171,-21.01985815,1904.386963,997.3264771
140.6373504,-21.01985815,1675.751953,997.3264771
140.6381837,-21.01985815,1486.222046,997.3264771
140.639017,-21.01985815,1418.093872,997.3264771
140.6398503,-21.01985815,1391.459717,685.0411377
140.6406836,-21.01985815,1295.827881,685.0411377
140.6415169,-21.01985815,1141.330811,685.0411377
140.6423502,-21.01985815,1006.292603,685.0411377
140.6431835,-21.01985815,917.9718628,685.0411377
140.6440168,-21.01985815,849.9665527,173.2416229
140.6448501,-21.01985815,789.7548218,173.2416229
140.6456834,-21.01985815,732.3104858,173.2416229
140.6465167,-21.01985815,671.1390381,173.2416229
140.64735,-21.01985815,606.0523682,173.2416229
140.6481833,-21.01985815,563.1780396,-399.1688232
140.6490166,-21.01985815,619.3729858,-399.1688232
140.6498499,-21.01985815,817.5213623,-399.1688232
140.6506832,-21.01985815,1069.469605,-399.1688232
140.6515165,-21.01985815,1226.943359,-399.1688232
140.6523498,-21.01985815,1282.560303,-917.8007202
140.6531831,-21.01985815,1384.979126,-917.8007202
140.6540164,-21.01985815,1507.317383,-917.8007202
140.6548497,-21.01985815,1444.15625,-917.8007202
140.655683,-21.01985815,1276.890137,-917.8007202
140.6565163,-21.01985815,1114.78186,-1147.840088
140.6573496,-21.01985815,975.8822021,-1147.840088
140.6581829,-21.01985815,866.4528198,-1147.840088
140.6590162,-21.01985815,789.5848389,-1147.840088
140.6598495,-21.01985815,738.543396,-1147.840088
140.6606828,-21.01985815,701.4509277,-1285.580078
140.6615161,-21.01985815,677.652832,-1285.580078
140.6623494,-21.01985815,669.7843018,-1285.580078
140.6631827,-21.01985815,668.8258057,-1285.580078
140.664016,-21.01985815,663.3998413,-1285.580078
140.6648493,-21.01985815,668.2642212,-1386.603272
140.6656826,-21.01985815,707.8703003,-1386.603272
140.6665159,-21.01985815,767.5078125,-1386.603272
140.6673492,-21.01985815,821.5933228,-1386.603272
140.6681825,-21.01985815,874.6767578,-1386.603272
140.6690158,-21.01985815,935.6096191,-1486.781372
140.6698491,-21.01985815,995.4326172,-1486.781372
140.6706824,-21.01985815,1039.869263,-1486.781372
140.6715157,-21.01985815,1069.793701,-1486.781372
140.672349,-21.01985815,1098.66687,-1486.781372
140.6731823,-21.01985815,1124.592163,-1594.047974
140.6740156,-21.01985815,1127.632202,-1594.047974
140.6748489,-21.01985815,1113.789795,-1594.047974
140.6756822,-21.01985815,1108.421265,-1594.047974
140.6765155,-21.01985815,1101.771851,-1594.047974
140.6773488,-21.01985815,1102.333618,-1677.082398
140.6781821,-21.01985815,1134.086426,-1677.082398
140.6790154,-21.01985815,1162.500122,-1677.082398
140.6798487,-21.01985815,1140.629517,-1677.082398
140.680682,-21.01985815,1064.960815,-1677.082398
140.6815153,-21.01985815,975.5957642,-1785.265015
140.6823486,-21.01985815,916.7713623,-1785.265015
140.6831819,-21.01985815,911.7217407,-1785.265015
140.6840152,-21.01985815,955.9237671,-1785.265015
140.6848485,-21.01985815,991.6542358,-1785.265015
140.6856818,-21.01985815,968.8679199,-1958.899536
140.6865151,-21.01985815,912.1707153,-1958.899536
140.6873484,-21.01985815,878.1135254,-1958.899536
140.6881817,-21.01985815,869.7783813,-1958.899536
140.689015,-21.01985815,874.1421509,-1958.899536
140.6898483,-21.01985815,898.6955566,-2241.976807
140.6906816,-21.01985815,948.4144287,-2241.976807
140.6915149,-21.01985815,1003.445496,-2241.976807
140.6923482,-21.01985815,1031.25769,-2241.976807
140.6931815,-21.01985815,1031.344116,-2241.976807
140.6940148,-21.01985815,1055.549805,-2644.241455
140.6948481,-21.01985815,1104.549439,-2644.241455
140.6956814,-21.01985815,1107.502441,-2644.241455
140.6965147,-21.01985815,1044.762329,-2644.241455
140.697348,-21.01985815,952.645813,-2644.241455
140.6981813,-21.01985815,871.8630371,-3197.906006
140.6990146,-21.01985815,808.140564,-3197.906006
140.6998479,-21.01985815,756.0442505,-3197.906006
140.7006812,-21.01985815,715.6259766,-3197.906006
140.7015145,-21.01985815,669.7860718,-3197.906006
140.7023478,-21.01985815,605.956604,-3895.149902
140.7031811,-21.01985815,559.8361206,-3895.149902
140.7040144,-21.01985815,542.5214844,-3895.149902
140.7048477,-21.01985815,540.4325562,-3895.149902
140.705681,-21.01985815,540.7888794,-3895.149902
140.7065143,-21.01985815,540.593811,-4598.179199
140.7073476,-21.01985815,522.7374878,-4598.179199
140.7081809,-21.01985815,484.5447693,-4598.179199
140.7090142,-21.01985815,438.0604248,-4598.179199
140.7098475,-21.01985815,396.9569092,-4598.179199
140.7106808,-21.01985815,367.199585,-5062.222656
140.7115141,-21.01985815,346.3164673,-5062.222656
140.7123474,-21.01985815,330.3073425,-5062.222656
140.7131807,-21.01985815,310.5283813,-5062.222656
140.714014,-21.01985815,282.3262024,-5062.222656
140.7148473,-21.01985815,253.4852753,-4053.371826
140.7156806,-21.01985815,234.6530457,-4053.371826
140.7165139,-21.01985815,229.931488,-4053.371826
140.7173472,-21.01985815,230.4102936,-4053.371826
140.7181805,-21.01985815,215.2878265,-4053.371826
140.7190138,-21.01985815,183.5024261,-2718.417481
140.7198471,-21.01985815,173.0784607,-2718.417481
140.7206804,-21.01985815,202.6211548,-2718.417481
140.7215137,-21.01985815,219.19104,-2718.417481
140.722347,-21.01985815,167.1575928,-2718.417481
140.7231803,-21.01985815,71.8514328,-1283.007813
140.7240136,-21.01985815,36.93647,-1283.007813
140.7248469,-21.01985815,196.9494171,-1283.007813
140.7256802,-21.01985815,440.8103943,-1283.007813
140.7265135,-21.01985815,554.5046997,-1283.007813
140.7273468,-21.01985815,504.0797424,56.1603394
140.7281801,-21.01985815,385.8772583,56.1603394
140.7290134,-21.01985815,276.0006104,56.1603394
140.7298467,-21.01985815,186.0832367,56.1603394
140.73068,-21.01985815,114.303627,56.1603394
140.7315133,-21.01985815,69.8338165,537.9924316
140.7323466,-21.01985815,52.9485512,537.9924316
140.7331799,-21.01985815,50.8634491,537.9924316
140.7340132,-21.01985815,33.2897644,537.9924316
140.7348465,-21.01985815,14.6764679,537.9924316
140.7356798,-21.01985815,12.0363026,857.5776978
140.7365131,-21.01985815,26.2284508,857.5776978
140.7373464,-21.01985815,45.0893402,857.5776978
140.7381797,-21.01985815,50.6528473,857.5776978
140.739013,-21.01985815,44.35606,857.5776978
140.7398463,-21.01985815,58.5502396,1066.939087
140.7406796,-21.01985815,108.7841644,1066.939087
140.7415129,-21.01985815,146.4910126,1066.939087
140.7423462,-21.01985815,148.3220215,1066.939087
140.7431795,-21.01985815,179.4085693,1066.939087
140.7440128,-21.01985815,252.8534546,1176.220825
140.7448461,-21.01985815,314.4392395,1176.220825
140.7456794,-21.01985815,349.9806519,1176.220825
140.7465127,-21.01985815,372.5087891,1176.220825
140.747346,-21.01985815,366.5107727,1176.220825
140.7481793,-21.01985815,326.0059509,1183.996582
140.7490126,-21.01985815,275.3826294,1183.996582
140.7498459,-21.01985815,234.519455,1183.996582
140.7506792,-21.01985815,214.0737915,1183.996582
140.7515125,-21.01985815,215.4360046,1183.996582
140.7523458,-21.01985815,226.3662415,1083.557495
140.7531791,-21.01985815,237.8870392,1083.557495
140.7540124,-21.01985815,248.6807556,1083.557495
140.7548457,-21.01985815,252.6766663,1083.557495
140.755679,-21.01985815,251.2891998,1083.557495
140.7565123,-21.01985815,241.534729,1631.007935
140.7573456,-21.01985815,214.1847687,1631.007935
140.7581789,-21.01985815,180.487442,1631.007935
140.7590122,-21.01985815,164.8330841,1631.007935
140.7598455,-21.01985815,174.243988,1631.007935
140.7606788,-21.01985815,183.4857788,2169.274902
140.7615121,-21.01985815,178.7177734,2169.274902
140.7623454,-21.01985815,218.6854553,2169.274902
140.7631787,-21.01985815,274.8244019,2169.274902
140.764012,-21.01985815,277.9654541,2169.274902
140.7648453,-21.01985815,254.701889,2651.367188
140.7656786,-21.01985815,230.9086456,2651.367188
140.7665119,-21.01985815,255.6022034,2651.367188
140.7673452,-21.01985815,367.6621094,2651.367188
140.7681785,-21.01985815,646.394043,2651.367188
140.7690118,-21.01985815,1055.120972,2846.097656
140.7698451,-21.01985815,1144.72876,2846.097656
140.7706784,-21.01985815,732.0778198,2846.097656
140.7715117,-21.01985815,343.2604675,2846.097656
140.772345,-21.01985815,171.4979095,2846.097656
140.7731783,-21.01985815,79.1732864,1307.034668
140.7740116,-21.01985815,10.1145258,1307.034668
140.7748449,-21.01985815,137.1470947,1307.034668
140.7756782,-21.01985815,349.0803223,1307.034668
140.7765115,-21.01985815,382.2246094,1307.034668
140.7773448,-21.01985815,429.2282104,-632.9163818
140.7781781,-21.01985815,721.5345459,-632.9163818
140.7790114,-21.01985815,934.0465698,-632.9163818
140.7798447,-21.01985815,799.4460449,-632.9163818
140.780678,-21.01985815,577.7587891,-632.9163818
140.7815113,-21.01985815,510.4183044,-2609.448242
140.7823446,-21.01985815,549.3451538,-2609.448242
140.7831779,-21.01985815,587.8945312,-2609.448242
140.7840112,-21.01985815,608.5680542,-2609.448242
140.7848445,-21.01985815,620.899231,-2609.448242
140.7856778,-21.01985815,648.8430786,-4260.473145
140.7865111,-21.01985815,704.4128418,-4260.473145
140.7873444,-21.01985815,745.6794434,-4260.473145
140.7881777,-21.01985815,729.8186035,-4260.473145
140.789011,-21.01985815,683.4425659,-4260.473145
140.7898443,-21.01985815,651.7090454,-4459.273438
140.7906776,-21.01985815,624.50354,-4459.273438
140.7915109,-21.01985815,574.1416016,-4459.273438
140.7923442,-21.01985815,578.5871582,-4459.273438
140.7931775,-21.01985815,831.7564697,-4459.273438
140.7940108,-21.01985815,1027.422119,-4354.731934
140.7948441,-21.01985815,969.2894897,-4354.731934
140.7956774,-21.01985815,823.8948364,-4354.731934
140.7965107,-21.01985815,709.4373169,-4354.731934
140.797344,-21.01985815,640.4033813,-4354.731934
140.7981773,-21.01985815,673.6911011,-4206.269531
140.7990106,-21.01985815,795.661499,-4206.269531
140.7998439,-21.01985815,911.7424316,-4206.269531
140.8006772,-21.01985815,933.0812988,-4206.269531
140.8015105,-21.01985815,919.0509644,-4206.269531
140.8023438,-21.01985815,912.4015503,-4136.03125
140.8031771,-21.01985815,881.3880615,-4136.03125
140.8040104,-21.01985815,833.2498779,-4136.03125
140.8048437,-21.01985815,792.1622314,-4136.03125
140.805677,-21.01985815,758.7182617,-4136.03125
140.8065103,-21.01985815,726.2637329,-4120.038574
140.8073436,-21.01985815,700.4680176,-4120.038574
140.8081769,-21.01985815,695.9628906,-4120.038574
140.8090102,-21.01985815,733.5362549,-4120.038574
140.8098435,-21.01985815,776.506958,-4120.038574
140.8106768,-21.01985815,752.1010132,-4120.038574
140.5315213,-21.02069145,298.7509766,-3204.65918
140.5323546,-21.02069145,301.0829468,-3204.65918
140.5331879,-21.02069145,305.8896179,-3204.65918
140.5340212,-21.02069145,309.8039856,-3204.65918
140.5348545,-21.02069145,311.6088562,-3204.65918
140.5356878,-21.02069145,311.062439,-4469.422363
140.5365211,-21.02069145,308.8375854,-4469.422363
140.5373544,-21.02069145,305.0984497,-4469.422363
140.5381877,-21.02069145,300.7134094,-4469.422363
140.539021,-21.02069145,296.8016052,-4469.422363
140.5398543,-21.02069145,294.6750488,-4140.730469
140.5406876,-21.02069145,293.9461365,-4140.730469
140.5415209,-21.02069145,293.5441895,-4140.730469
140.5423542,-21.02069145,293.0009766,-4140.730469
140.5431875,-21.02069145,293.2470398,-4140.730469
140.5440208,-21.02069145,293.6717224,-3606.645996
140.5448541,-21.02069145,295.1212463,-3606.645996
140.5456874,-21.02069145,296.7163086,-3606.645996
140.5465207,-21.02069145,297.0345459,-3606.645996
140.547354,-21.02069145,296.5791321,-3606.645996
140.5481873,-21.02069145,295.0524902,-3052.203857
140.5490206,-21.02069145,296.8369446,-3052.203857
140.5498539,-21.02069145,310.7369995,-3052.203857
140.5506872,-21.02069145,334.0472412,-3052.203857
140.5515205,-21.02069145,346.1317139,-3052.203857
